ESNTL_ID,FCLTY_MANAGE_NO,ACDNT_YEAR,ACDNT_TY_NM,ZONE_CD,SIGNGU_NM,ACDNT_CAS_CO,CASLT_CO,DEATH_CO,SWPSN_CO,SINJPSN_CO,INJPSN_CO,FCLTY_LA,FCLTY_LO,SIGNGU_ACCTO_POPLTN_CO,RATE_VALUE
"KCISFPO24N000000001","6967618","2024","교통사고","11110001","서울 종로구 창신동(동묘앞역교차로 부근)","46.00000","56.00000","1.00000","15.00000","39.00000","1.00000","37.57232748","127.0151989","167487","0.02746"
"KCISFPO24N000000002","6967619","2024","교통사고","11110002","서울 종로구 세종로(광화문교차로 부근)","45.00000","73.00000","0.00000","6.00000","59.00000","8.00000","37.57541641","126.9781525","167487","0.02687"
"KCISFPO24N000000003","6967620","2024","교통사고","11110003","서울 종로구 평동(서대문역 5호선 부근)","41.00000","55.00000","0.00000","9.00000","42.00000","4.00000","37.56608267","126.9668989","167487","0.02448"
"KCISFPO24N000000004","6967621","2024","교통사고","11140001","서울 중구 남대문로2가(한국은행앞교차로 부근)","39.00000","52.00000","0.00000","10.00000","37.00000","5.00000","37.56121004","126.9814488","151422","0.02576"
"KCISFPO24N000000005","6967622","2024","교통사고","11140002","서울 중구 태평로2가(시청교차로 부근)","34.00000","48.00000","0.00000","5.00000","42.00000","1.00000","37.56410522","126.9778714","151422","0.02245"
"KCISFPO24N000000006","6967623","2024","교통사고","11140003","서울 중구 신당동(약수역사거리 부근)","33.00000","41.00000","0.00000","9.00000","29.00000","3.00000","37.55484594","127.0108839","151422","0.02179"
"KCISFPO24N000000007","6967624","2024","교통사고","11170001","서울 용산구 한남동(한남오거리 부근)","43.00000","60.00000","1.00000","14.00000","44.00000","1.00000","37.53326963","127.0064917","232639","0.01848"
"KCISFPO24N000000008","6967625","2024","교통사고","11170002","서울 용산구 한강로2가(전자상가입구교차로 부근)","29.00000","37.00000","0.00000","9.00000","28.00000","0.00000","37.52931899","126.9670935","232639","0.01247"
"KCISFPO24N000000009","6967626","2024","교통사고","11170003","서울 용산구 이태원동(이태원역교차로 부근)","29.00000","33.00000","0.00000","3.00000","30.00000","0.00000","37.53432609","126.9944953","232639","0.01247"
"KCISFPO24N000000010","6967627","2024","교통사고","11200001","서울 성동구 성수동1가(성수대교북단교차로 부근)","34.00000","48.00000","0.00000","6.00000","42.00000","0.00000","37.54441283","127.0354431","273609","0.01243"
"KCISFPO24N000000011","6967628","2024","교통사고","11200002","서울 성동구 성수동2가(영동대교북단교차로 부근)","31.00000","37.00000","0.00000","5.00000","26.00000","6.00000","37.53639798","127.0605672","273609","0.01133"
"KCISFPO24N000000012","6967629","2024","교통사고","11200003","서울 성동구 성수동1가(성동교교차로 부근)","28.00000","40.00000","0.00000","5.00000","33.00000","2.00000","37.55170365","127.0444096","273609","0.01023"
"KCISFPO24N000000013","6967630","2024","교통사고","11215001","서울 광진구 화양동(건대입구역교차로 부근)","36.00000","43.00000","0.00000","2.00000","40.00000","1.00000","37.5408159","127.069922","346378","0.01039"
"KCISFPO24N000000014","6967631","2024","교통사고","11215002","서울 광진구 중곡동(군자역사거리 부근)","26.00000","27.00000","0.00000","6.00000","18.00000","3.00000","37.55750516","127.0782645","346378","0.00751"
"KCISFPO24N000000015","6967632","2024","교통사고","11215003","서울 광진구 군자동(군자교교차로 부근)","22.00000","23.00000","0.00000","3.00000","20.00000","0.00000","37.55960419","127.0734148","346378","0.00635"
"KCISFPO24N000000016","6967633","2024","교통사고","11230001","서울 동대문구 제기동(경동시장사거리 부근)","52.00000","63.00000","0.00000","10.00000","45.00000","8.00000","37.57892064","127.0390417","357334","0.01455"
"KCISFPO24N000000017","6967634","2024","교통사고","11230002","서울 동대문구 신설동(신설동역교차로 부근)","44.00000","54.00000","0.00000","12.00000","40.00000","2.00000","37.57530146","127.0232654","357334","0.01231"
"KCISFPO24N000000018","6967635","2024","교통사고","11230003","서울 동대문구 용두동(동대문구청교차로 부근)","40.00000","49.00000","0.00000","7.00000","40.00000","2.00000","37.57491773","127.0382621","357334","0.01119"
"KCISFPO24N000000019","6967636","2024","교통사고","11260001","서울 중랑구 망우동(망우사거리 부근)","39.00000","49.00000","0.00000","10.00000","36.00000","3.00000","37.59998648","127.1011639","339354","0.01149"
"KCISFPO24N000000020","6967637","2024","교통사고","11260002","서울 중랑구 망우동(망우역교차로 부근)","36.00000","57.00000","0.00000","10.00000","42.00000","5.00000","37.59799502","127.0929044","339354","0.01061"
"KCISFPO24N000000021","6967638","2024","교통사고","11260003","서울 중랑구 면목동(사가정역교차로 부근)","31.00000","37.00000","0.00000","7.00000","28.00000","2.00000","37.58152501","127.0886663","339354","0.00914"
"KCISFPO24N000000022","6967639","2024","교통사고","11290001","서울 성북구 하월곡동(종암사거리 부근)","66.00000","86.00000","1.00000","17.00000","62.00000","6.00000","37.60285323","127.0322368","413590","0.01596"
"KCISFPO24N000000023","6967640","2024","교통사고","11290002","서울 성북구 길음동(길음역교차로 부근)","55.00000","82.00000","0.00000","8.00000","63.00000","11.00000","37.60364172","127.0255813","413590","0.01330"
"KCISFPO24N000000024","6967641","2024","교통사고","11290003","서울 성북구 하월곡동(숭곡중학교 부근)","39.00000","59.00000","0.00000","5.00000","50.00000","4.00000","37.60945327","127.0301774","413590","0.00943"
"KCISFPO24N000000025","6967642","2024","교통사고","11305001","서울 강북구 번동(강북구청사거리 부근)","60.00000","71.00000","0.00000","8.00000","62.00000","1.00000","37.63910686","127.0260607","262562","0.02285"
"KCISFPO24N000000026","6967643","2024","교통사고","11305002","서울 강북구 미아동(수유사거리 부근)","48.00000","70.00000","0.00000","12.00000","53.00000","5.00000","37.63553046","127.0233335","262562","0.01828"
"KCISFPO24N000000027","6967644","2024","교통사고","11305003","서울 강북구 미아동(미아사거리역 4호선 부근)","37.00000","46.00000","0.00000","10.00000","33.00000","3.00000","37.61313274","127.0303831","262562","0.01409"
"KCISFPO24N000000028","6967645","2024","교통사고","11320001","서울 도봉구 창동(창4동주민센터교차로 부근)","20.00000","24.00000","0.00000","3.00000","17.00000","4.00000","37.65309689","127.0508031","270437","0.00740"
"KCISFPO24N000000029","6967646","2024","교통사고","11320002","서울 도봉구 창동(우이교교차로 부근)","19.00000","22.00000","0.00000","3.00000","18.00000","1.00000","37.64290766","127.031065","270437","0.00703"
"KCISFPO24N000000030","6967647","2024","교통사고","11320003","서울 도봉구 창동(정의여중입구교차로 부근)","17.00000","37.00000","0.00000","6.00000","29.00000","2.00000","37.65155102","127.0362569","270437","0.00629"
"KCISFPO24N000000031","6967648","2024","교통사고","11350001","서울 노원구 공릉동(태릉입구역사거리 부근)","61.00000","87.00000","0.00000","16.00000","65.00000","6.00000","37.61769919","127.0759295","428220","0.01425"
"KCISFPO24N000000032","6967649","2024","교통사고","11350002","서울 노원구 상계동(상계6,7동주민센터교차로 부근)","35.00000","44.00000","2.00000","5.00000","32.00000","5.00000","37.65617267","127.0664304","428220","0.00817"
"KCISFPO24N000000033","6967650","2024","교통사고","11350003","서울 노원구 하계동(하계역교차로 부근)","33.00000","48.00000","1.00000","8.00000","35.00000","4.00000","37.63632145","127.0684458","428220","0.00771"
"KCISFPO24N000000034","6967651","2024","교통사고","11380001","서울 은평구 불광동(연신내역교차로 부근)","53.00000","60.00000","0.00000","13.00000","43.00000","4.00000","37.61833539","126.92045","396463","0.01337"
"KCISFPO24N000000035","6967652","2024","교통사고","11380002","서울 은평구 신사동(신사오거리 부근)","33.00000","40.00000","0.00000","9.00000","30.00000","1.00000","37.5995683","126.9157266","396463","0.00832"
"KCISFPO24N000000036","6967653","2024","교통사고","11380003","서울 은평구 갈현동(구산역교차로 부근)","27.00000","34.00000","1.00000","4.00000","29.00000","0.00000","37.61174346","126.9166131","396463","0.00681"
"KCISFPO24N000000037","6967654","2024","교통사고","11410001","서울 서대문구 홍은동(홍은사거리 부근)","34.00000","47.00000","0.00000","7.00000","35.00000","5.00000","37.59192103","126.9414675","307060","0.01107"
"KCISFPO24N000000038","6967655","2024","교통사고","11410002","서울 서대문구 창천동(명물거리교차로 부근)","30.00000","48.00000","0.00000","9.00000","35.00000","4.00000","37.56021679","126.9401953","307060","0.00977"
"KCISFPO24N000000039","6967656","2024","교통사고","11410003","서울 서대문구 충정로3가(충정로사거리 부근)","26.00000","33.00000","0.00000","5.00000","23.00000","5.00000","37.55946562","126.9630844","307060","0.00847"
"KCISFPO24N000000040","6967657","2024","교통사고","11440001","서울 마포구 서교동(홍대축제거리 부근)","45.00000","55.00000","0.00000","8.00000","39.00000","8.00000","37.55112423","126.9222925","358828","0.01254"
"KCISFPO24N000000041","6967658","2024","교통사고","11440002","서울 마포구 서교동(홍대입구역사거리 부근)","44.00000","59.00000","0.00000","9.00000","44.00000","6.00000","37.55525714","126.9218554","358828","0.01226"
"KCISFPO24N000000042","6967659","2024","교통사고","11440003","서울 마포구 노고산동(신촌로터리 부근)","39.00000","52.00000","0.00000","10.00000","31.00000","11.00000","37.55513577","126.936465","358828","0.01087"
"KCISFPO24N000000043","6967660","2024","교통사고","11470001","서울 양천구 목동(청소년수련관교차로 부근)","38.00000","53.00000","0.00000","6.00000","47.00000","0.00000","37.53105224","126.8762055","376245","0.01010"
"KCISFPO24N000000044","6967661","2024","교통사고","11470002","서울 양천구 신정동(목동역교차로 부근)","37.00000","45.00000","0.00000","7.00000","36.00000","2.00000","37.52678987","126.8641065","376245","0.00983"
"KCISFPO24N000000045","6967662","2024","교통사고","11470003","서울 양천구 신월동(강월초교입구교차로 부근)","28.00000","34.00000","0.00000","5.00000","27.00000","2.00000","37.51695895","126.8393204","376245","0.00744"
"KCISFPO24N000000046","6967663","2024","교통사고","11500001","서울 강서구 화곡동(화곡사거리 부근)","42.00000","57.00000","0.00000","8.00000","40.00000","9.00000","37.53060112","126.8466204","505859","0.00830"
"KCISFPO24N000000047","6967664","2024","교통사고","11500002","서울 강서구 화곡동(화곡고가사거리 부근)","39.00000","54.00000","2.00000","9.00000","37.00000","6.00000","37.52822572","126.8487181","505859","0.00771"
"KCISFPO24N000000048","6967665","2024","교통사고","11500003","서울 강서구 화곡동(강서구청입구교차로 부근)","33.00000","57.00000","0.00000","12.00000","42.00000","3.00000","37.55590076","126.8524883","505859","0.00652"
"KCISFPO24N000000049","6967666","2024","교통사고","11530001","서울 구로구 구로동(디지털단지입구교차로 부근)","52.00000","62.00000","0.00000","8.00000","44.00000","10.00000","37.48335909","126.901463","425199","0.01223"
"KCISFPO24N000000050","6967667","2024","교통사고","11530002","서울 구로구 구로동(LG전자구로어린이집 부근)","38.00000","54.00000","0.00000","3.00000","47.00000","4.00000","37.48616535","126.8773502","425199","0.00894"
"KCISFPO24N000000051","6967668","2024","교통사고","11530003","서울 구로구 개봉동(개봉1동사거리 부근)","37.00000","54.00000","1.00000","8.00000","37.00000","8.00000","37.50158351","126.8467416","425199","0.00870"
"KCISFPO24N000000052","6967669","2024","교통사고","11545001","서울 금천구 가산동(디지털단지오거리 부근)","57.00000","75.00000","0.00000","11.00000","58.00000","6.00000","37.47927077","126.8895941","252871","0.02254"
"KCISFPO24N000000053","6967670","2024","교통사고","11545002","서울 금천구 독산동(금천우체국교차로 부근)","37.00000","45.00000","0.00000","6.00000","36.00000","3.00000","37.47043909","126.8980254","252871","0.01463"
"KCISFPO24N000000054","6967671","2024","교통사고","11545003","서울 금천구 독산동(꽃동산어린이집 부근)","34.00000","47.00000","1.00000","8.00000","35.00000","3.00000","37.47919959","126.9032252","252871","0.01345"
"KCISFPO24N000000055","6967672","2024","교통사고","11560001","서울 영등포구 영등포동2가(영등포로터리 부근)","60.00000","95.00000","0.00000","9.00000","79.00000","7.00000","37.5187786","126.9127386","427492","0.01404"
"KCISFPO24N000000056","6967673","2024","교통사고","11560002","서울 영등포구 당산동4가(영등포구청앞교차로 부근)","46.00000","64.00000","1.00000","10.00000","46.00000","7.00000","37.5268368","126.8975567","427492","0.01076"
"KCISFPO24N000000057","6967674","2024","교통사고","11560003","서울 영등포구 여의도동(여의교교차로 부근)","38.00000","58.00000","0.00000","9.00000","46.00000","3.00000","37.51691731","126.9281701","427492","0.00889"
"KCISFPO24N000000058","6967675","2024","교통사고","11590001","서울 동작구 대방동(신대방삼거리역교차로 부근)","50.00000","64.00000","0.00000","9.00000","52.00000","3.00000","37.49890487","126.9295663","370929","0.01348"
"KCISFPO24N000000059","6967676","2024","교통사고","11590002","서울 동작구 사당동(이수역사거리 부근)","35.00000","45.00000","0.00000","6.00000","36.00000","3.00000","37.48511865","126.9811057","370929","0.00944"
"KCISFPO24N000000060","6967677","2024","교통사고","11590003","서울 동작구 상도동(장승배기교차로 부근)","33.00000","43.00000","0.00000","8.00000","27.00000","8.00000","37.5048346","126.9389586","370929","0.00890"
"KCISFPO24N000000061","6967678","2024","교통사고","11620001","서울 관악구 봉천동(서울대입구역교차로 부근)","51.00000","76.00000","1.00000","9.00000","65.00000","1.00000","37.48105491","126.9533488","494294","0.01032"
"KCISFPO24N000000062","6967679","2024","교통사고","11620002","서울 관악구 남현동(사당365약국 부근)","51.00000","74.00000","0.00000","11.00000","63.00000","0.00000","37.47638806","126.9814776","494294","0.01032"
"KCISFPO24N000000063","6967680","2024","교통사고","11620003","서울 관악구 신림동(신림역교차로 부근)","48.00000","57.00000","0.00000","13.00000","44.00000","0.00000","37.48427288","126.9291955","494294","0.00971"
"KCISFPO24N000000064","6967681","2024","교통사고","11650001","서울 서초구 반포동(에이치약국 부근)","84.00000","105.00000","0.00000","7.00000","93.00000","5.00000","37.5047311","127.0240188","375856","0.02235"
"KCISFPO24N000000065","6967682","2024","교통사고","11650002","서울 서초구 서초동(법원검찰청교차로 부근)","46.00000","67.00000","0.00000","1.00000","66.00000","0.00000","37.49333581","127.0138164","375856","0.01224"
"KCISFPO24N000000066","6967683","2024","교통사고","11650003","서울 서초구 반포동(삼호가든사거리 부근)","44.00000","63.00000","0.00000","6.00000","55.00000","2.00000","37.50457812","127.0097581","375856","0.01171"
"KCISFPO24N000000067","6967684","2024","교통사고","11680001","서울 강남구 역삼동(리춘시장 강남역점 부근)","63.00000","68.00000","0.00000","12.00000","52.00000","4.00000","37.49993937","127.0266993","525205","0.01200"
"KCISFPO24N000000068","6967685","2024","교통사고","11680002","서울 강남구 삼성동(삼성하나약국 부근)","60.00000","79.00000","0.00000","5.00000","69.00000","5.00000","37.50750753","127.0581517","525205","0.01142"
"KCISFPO24N000000069","6967686","2024","교통사고","11680003","서울 강남구 삼성동(코엑스교차로 부근)","52.00000","79.00000","0.00000","9.00000","65.00000","5.00000","37.5143035","127.0602751","525205","0.00990"
"KCISFPO24N000000070","6967687","2024","교통사고","11710001","서울 송파구 방이동(송파구청교차로 부근)","64.00000","81.00000","0.00000","11.00000","64.00000","6.00000","37.51528831","127.107893","592432","0.01080"
"KCISFPO24N000000071","6967688","2024","교통사고","11710002","서울 송파구 풍납동(올림픽대교남단교차로 부근)","54.00000","65.00000","0.00000","13.00000","48.00000","4.00000","37.52582563","127.1174405","592432","0.00911"
"KCISFPO24N000000072","6967689","2024","교통사고","11710003","서울 송파구 가락동(가락시장역교차로 부근)","53.00000","82.00000","0.00000","12.00000","59.00000","11.00000","37.49346077","127.1187705","592432","0.00895"
"KCISFPO24N000000073","6967690","2024","교통사고","11740001","서울 강동구 천호동(천호역 5호선 부근)","44.00000","53.00000","0.00000","7.00000","45.00000","1.00000","37.53894678","127.1228846","390190","0.01128"
"KCISFPO24N000000074","6967691","2024","교통사고","11740002","서울 강동구 길동(길동사거리 부근)","31.00000","38.00000","0.00000","7.00000","30.00000","1.00000","37.53448897","127.1378046","390190","0.00794"
"KCISFPO24N000000075","6967692","2024","교통사고","11740003","서울 강동구 길동(강동성심병원교차로 부근)","30.00000","37.00000","0.00000","13.00000","23.00000","1.00000","37.53557716","127.1328054","390190","0.00769"
"KCISFPO24N000000076","6967693","2024","교통사고","26110001","부산 중구 대창동2가(영주사거리 부근)","28.00000","58.00000","1.00000","14.00000","39.00000","4.00000","35.11174604","129.0380714","38442","0.07284"
"KCISFPO24N000000077","6967694","2024","교통사고","26110002","부산 중구 남포동5가(남포사거리 부근)","26.00000","32.00000","0.00000","7.00000","22.00000","3.00000","35.09775493","129.0294828","38442","0.06763"
"KCISFPO24N000000078","6967695","2024","교통사고","26110003","부산 중구 중앙동6가(옛시청교차로 부근)","24.00000","67.00000","0.00000","14.00000","51.00000","2.00000","35.0985543","129.0355506","38442","0.06243"
"KCISFPO24N000000079","6967696","2024","교통사고","26140001","부산 서구 충무동1가(충무동사거리 부근)","39.00000","53.00000","0.00000","14.00000","37.00000","2.00000","35.0969964","129.025559","86095","0.04530"
"KCISFPO24N000000080","6967697","2024","교통사고","26140002","부산 서구 서대신동3가(서대신사거리 부근)","28.00000","47.00000","0.00000","9.00000","26.00000","12.00000","35.11067676","129.0127541","86095","0.03252"
"KCISFPO24N000000081","6967698","2024","교통사고","26140003","부산 서구 동대신동2가(동대신사거리 부근)","26.00000","38.00000","0.00000","7.00000","28.00000","3.00000","35.10944349","129.0167948","86095","0.03020"
"KCISFPO24N000000082","6967699","2024","교통사고","26170001","부산 동구 초량동(부산역 부산1호선 부근)","35.00000","35.00000","0.00000","13.00000","20.00000","2.00000","35.11570602","129.0399804","73215","0.04780"
"KCISFPO24N000000083","6967700","2024","교통사고","26170002","부산 동구 초량동(45-45 부근)","25.00000","51.00000","0.00000","8.00000","41.00000","2.00000","35.11994601","129.0468591","73215","0.03415"
"KCISFPO24N000000084","6967701","2024","교통사고","26170003","부산 동구 초량동(부산진역 부산1호선 부근)","25.00000","39.00000","0.00000","6.00000","31.00000","2.00000","35.12901142","129.0480254","73215","0.03415"
"KCISFPO24N000000085","6967702","2024","교통사고","26200001","부산 영도구 봉래동3가(봉래교차로 부근)","21.00000","27.00000","0.00000","6.00000","21.00000","0.00000","35.09295261","129.0443769","84722","0.02479"
"KCISFPO24N000000086","6967703","2024","교통사고","26200002","부산 영도구 대교동2가(대교사거리 부근)","19.00000","24.00000","0.00000","6.00000","17.00000","1.00000","35.09197373","129.0404618","84722","0.02243"
"KCISFPO24N000000087","6967704","2024","교통사고","26200003","부산 영도구 남항동1가(남항사거리 부근)","10.00000","11.00000","0.00000","3.00000","8.00000","0.00000","35.09005523","129.0376241","84722","0.01180"
"KCISFPO24N000000088","6967705","2024","교통사고","26230001","부산 부산진구 부전동(서면교차로 부근)","53.00000","75.00000","0.00000","19.00000","49.00000","7.00000","35.15770807","129.0579154","292455","0.01812"
"KCISFPO24N000000089","6967706","2024","교통사고","26230002","부산 부산진구 부전동(슬기로운약국 부근)","52.00000","85.00000","2.00000","16.00000","59.00000","8.00000","35.15107989","129.0591017","292455","0.01778"
"KCISFPO24N000000090","6967707","2024","교통사고","26230003","부산 부산진구 부전동(중앙치안센터 부근)","49.00000","56.00000","0.00000","9.00000","46.00000","1.00000","35.15590769","129.0607287","292455","0.01675"
"KCISFPO24N000000091","6967708","2024","교통사고","26260001","부산 동래구 온천동(내성교차로 부근)","37.00000","45.00000","1.00000","4.00000","33.00000","7.00000","35.20528526","129.0779345","220026","0.01682"
"KCISFPO24N000000092","6967709","2024","교통사고","26260002","부산 동래구 안락동(안락교차로 부근)","31.00000","43.00000","1.00000","3.00000","38.00000","1.00000","35.19810431","129.0965801","220026","0.01409"
"KCISFPO24N000000093","6967710","2024","교통사고","26260003","부산 동래구 온천동(옛동부터미널교차로 부근)","29.00000","41.00000","0.00000","9.00000","26.00000","6.00000","35.21151174","129.0787555","220026","0.01318"
"KCISFPO24N000000094","6967711","2024","교통사고","26290001","부산 남구 용호동(분포교 부근)","45.00000","69.00000","0.00000","13.00000","53.00000","3.00000","35.13580195","129.1110557","226787","0.01984"
"KCISFPO24N000000095","6967712","2024","교통사고","26290002","부산 남구 대연동(용소삼거리 부근)","43.00000","51.00000","0.00000","9.00000","40.00000","2.00000","35.13651676","129.1003604","226787","0.01896"
"KCISFPO24N000000096","6967713","2024","교통사고","26290003","부산 남구 문현동(문현교차로 부근)","38.00000","60.00000","1.00000","11.00000","44.00000","4.00000","35.13633255","129.0679238","226787","0.01676"
"KCISFPO24N000000097","6967715","2024","교통사고","26320001","부산 북구 구포동(덕천교차로 부근)","27.00000","30.00000","1.00000","9.00000","15.00000","5.00000","35.21024546","129.0065666","235809","0.01145"
"KCISFPO24N000000098","6967714","2024","교통사고","26320002","부산 북구 화명동(와석교차로 부근)","27.00000","32.00000","0.00000","8.00000","23.00000","1.00000","35.23492911","129.0122134","235809","0.01145"
"KCISFPO24N000000099","6967716","2024","교통사고","26320003","부산 북구 덕천동(숙등교차로 부근)","22.00000","33.00000","0.00000","2.00000","30.00000","1.00000","35.21210138","129.0102929","235809","0.00933"
"KCISFPO24N000000100","6967717","2024","교통사고","26350001","부산 해운대구 좌동(해운대문화회관교차로 부근)","17.00000","18.00000","0.00000","5.00000","13.00000","0.00000","35.17201006","129.1757236","322177","0.00528"
"KCISFPO24N000000101","6967718","2024","교통사고","26350002","부산 해운대구 우동(해운대구청어귀삼거리 부근)","16.00000","19.00000","0.00000","4.00000","14.00000","1.00000","35.16418857","129.1601886","322177","0.00497"
"KCISFPO24N000000102","6967719","2024","교통사고","26350003","부산 해운대구 좌동(장산역교차로 부근)","16.00000","18.00000","0.00000","5.00000","11.00000","2.00000","35.1692978","129.1767687","322177","0.00497"
"KCISFPO24N000000103","6967720","2024","교통사고","26380001","부산 사하구 당리동(하단교차로 부근)","53.00000","63.00000","0.00000","17.00000","42.00000","4.00000","35.10668788","128.9678609","256345","0.02068"
"KCISFPO24N000000104","6967721","2024","교통사고","26380002","부산 사하구 하단동(하단초등학교 부근)","25.00000","29.00000","1.00000","7.00000","20.00000","1.00000","35.10515346","128.9651867","256345","0.00975"
"KCISFPO24N000000105","6967722","2024","교통사고","26380003","부산 사하구 괴정동(괴정동교차로 부근)","21.00000","23.00000","0.00000","8.00000","12.00000","3.00000","35.09715179","128.9937705","256345","0.00819"
"KCISFPO24N000000106","6967723","2024","교통사고","26410001","부산 금정구 서동(금사교차로 부근)","40.00000","47.00000","0.00000","11.00000","35.00000","1.00000","35.21434305","129.1070173","200407","0.01996"
"KCISFPO24N000000107","6967724","2024","교통사고","26410002","부산 금정구 장전동(부산대학교교차로 부근)","22.00000","23.00000","0.00000","0.00000","23.00000","0.00000","35.23109445","129.0859915","200407","0.01098"
"KCISFPO24N000000108","6967725","2024","교통사고","26410003","부산 금정구 부곡동(부곡사거리 부근)","19.00000","25.00000","0.00000","1.00000","20.00000","4.00000","35.23172447","129.0916987","200407","0.00948"
"KCISFPO24N000000109","6967726","2024","교통사고","26440001","부산 강서구 명지동(명지센텀유치원 부근)","16.00000","26.00000","0.00000","7.00000","19.00000","0.00000","35.088986","128.903349","116357","0.01375"
"KCISFPO24N000000110","6967727","2024","교통사고","26440002","부산 강서구 신호동(207 부근)","13.00000","27.00000","1.00000","6.00000","19.00000","1.00000","35.08874669","128.8822864","116357","0.01117"
"KCISFPO24N000000111","6967728","2024","교통사고","26440003","부산 강서구 대저1동(신덕삼거리 부근)","13.00000","19.00000","1.00000","5.00000","12.00000","1.00000","35.20485919","128.9742652","116357","0.01117"
"KCISFPO24N000000112","6967729","2024","교통사고","26470001","부산 연제구 연산동(연산교차로 부근)","55.00000","79.00000","0.00000","21.00000","55.00000","3.00000","35.18618178","129.081829","164002","0.03354"
"KCISFPO24N000000113","6967730","2024","교통사고","26470002","부산 연제구 연산동(애니팜약국 부근)","26.00000","34.00000","0.00000","11.00000","22.00000","1.00000","35.18831945","129.0821066","164002","0.01585"
"KCISFPO24N000000114","6967731","2024","교통사고","26470003","부산 연제구 거제동(거성사거리 부근)","20.00000","29.00000","0.00000","5.00000","23.00000","1.00000","35.19198612","129.0673275","164002","0.01219"
"KCISFPO24N000000115","6967732","2024","교통사고","26500001","부산 수영구 광안동(광안리해수욕장교차로 부근)","42.00000","57.00000","0.00000","12.00000","39.00000","6.00000","35.1538601","129.1177131","146375","0.02869"
"KCISFPO24N000000116","6967733","2024","교통사고","26500002","부산 수영구 광안동(수영교차로 부근)","34.00000","43.00000","0.00000","13.00000","26.00000","4.00000","35.1673918","129.1153504","146375","0.02323"
"KCISFPO24N000000117","6967734","2024","교통사고","26500003","부산 수영구 남천동(스타약국 부근)","29.00000","35.00000","0.00000","4.00000","30.00000","1.00000","35.14029783","129.1062114","146375","0.01981"
"KCISFPO24N000000118","6967735","2024","교통사고","26530001","부산 사상구 감전동(감전교차로 부근)","19.00000","27.00000","0.00000","6.00000","21.00000","0.00000","35.14523977","128.9698137","187056","0.01016"
"KCISFPO24N000000119","6967736","2024","교통사고","26530002","부산 사상구 주례동(주례역교차로 부근)","18.00000","23.00000","0.00000","7.00000","16.00000","0.00000","35.15060365","129.0043963","187056","0.00962"
"KCISFPO24N000000120","6967737","2024","교통사고","26530003","부산 사상구 감전동(사상구청교차로 부근)","17.00000","21.00000","0.00000","7.00000","14.00000","0.00000","35.14972153","128.9892164","187056","0.00909"
"KCISFPO24N000000121","6967738","2024","교통사고","26710001","부산 기장군 기장읍(기장중학교 부근)","18.00000","19.00000","0.00000","3.00000","15.00000","1.00000","35.24380043","129.2168386","125201","0.01438"
"KCISFPO24N000000122","6967739","2024","교통사고","26710002","부산 기장군 기장읍(다원약국 부근)","15.00000","21.00000","0.00000","7.00000","13.00000","1.00000","35.24595251","129.215236","125201","0.01198"
"KCISFPO24N000000123","6967740","2024","교통사고","26710003","부산 기장군 기장읍(청강사거리 부근)","15.00000","18.00000","0.00000","4.00000","14.00000","0.00000","35.23653939","129.2174806","125201","0.01198"
"KCISFPO24N000000124","6968117","2024","교통사고","27110001","대구 중구 삼덕동1가(삼덕119안전센터 부근)","49.00000","56.00000","0.00000","7.00000","40.00000","9.00000","35.86725254","128.598858","76948","0.06368"
"KCISFPO24N000000125","6968118","2024","교통사고","27110002","대구 중구 남산동(계산오거리 부근)","39.00000","67.00000","0.00000","6.00000","49.00000","12.00000","35.86640364","128.5873067","76948","0.05068"
"KCISFPO24N000000126","6968119","2024","교통사고","27110003","대구 중구 삼덕동2가(봉산육거리 부근)","34.00000","59.00000","0.00000","9.00000","44.00000","6.00000","35.86457645","128.598549","76948","0.04419"
"KCISFPO24N000000127","6968120","2024","교통사고","27140001","대구 동구 신천동(동대구역네거리 부근)","37.00000","58.00000","1.00000","8.00000","45.00000","4.00000","35.87621834","128.6269012","287258","0.01288"
"KCISFPO24N000000128","6968121","2024","교통사고","27140002","대구 동구 신암동(공고네거리 부근)","36.00000","50.00000","0.00000","8.00000","38.00000","4.00000","35.88114104","128.6140821","287258","0.01253"
"KCISFPO24N000000129","6968122","2024","교통사고","27140003","대구 동구 신암동(큰고개오거리 부근)","31.00000","45.00000","0.00000","9.00000","34.00000","2.00000","35.88552534","128.6340793","287258","0.01079"
"KCISFPO24N000000130","6968123","2024","교통사고","27170001","대구 서구 내당동(두류네거리 부근)","37.00000","72.00000","0.00000","12.00000","57.00000","3.00000","35.85789996","128.5572697","150462","0.02459"
"KCISFPO24N000000131","6968124","2024","교통사고","27170002","대구 서구 비산동(북비산네거리 부근)","34.00000","51.00000","1.00000","8.00000","40.00000","2.00000","35.87886732","128.5714716","150462","0.02260"
"KCISFPO24N000000132","6968125","2024","교통사고","27170003","대구 서구 평리동(신평리네거리 부근)","31.00000","44.00000","0.00000","3.00000","37.00000","4.00000","35.87015346","128.555064","150462","0.02060"
"KCISFPO24N000000133","6968126","2024","교통사고","27200001","대구 남구 대명동(대명파출소 부근)","22.00000","33.00000","0.00000","4.00000","29.00000","0.00000","35.84714784","128.5674083","122183","0.01801"
"KCISFPO24N000000134","6968127","2024","교통사고","27200002","대구 남구 대명동(내당네거리 부근)","22.00000","30.00000","0.00000","2.00000","27.00000","1.00000","35.85996042","128.5745488","122183","0.01801"
